movie_id,tmdb_id,release_date,genres,original_language,runtime,vote_average,poster_path,title,overview
never-been-kissed,11355,1999-04-09,"['Romance', 'Comedy', 'Drama']",en,107,3.1,/6BngDhDNfbBjhVFWDT2yMve32vi.jpg,Never Been Kissed,"Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson."
never-goin-back,490005,2018-08-03,['Comedy'],en,87,3.0,/3ytp5pmHFVvAesnL2SJecxgV8W2.jpg,Never Goin' Back,"Angela and Jessie are best friends intent on taking a wild beach trip, but when their roommate loses all of their money in a drug scam, the girls -- blissfully stoned -- go to increasingly daring and absurd lengths to get it back."
never-let-me-go-2010,42188,2010-03-18,"['Drama', 'Romance', 'Science Fiction']",en,104,3.4,/8F0r5ng9Fp60OhzQfR5v33fppq.jpg,Never Let Me Go,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them."
never-rarely-sometimes-always,595671,2020-03-13,['Drama'],en,101,3.6,/7yiSyQhhjTFphhfCUcn05tCQxyG.jpg,Never Rarely Sometimes Always,A pair of teenage girls in rural Pennsylvania travel to New York City to seek out medical help after an unintended pregnancy.
never-say-never-again,36670,1983-10-07,"['Adventure', 'Action', 'Thriller']",en,134,3.0,/4Dweg95w6lSJ3kEhEcQTX2YAb6k.jpg,Never Say Never Again,"James Bond returns as the secret agent 007 to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge."
never-sleep-again-the-elm-street-legacy,37757,2010-05-04,['Documentary'],en,240,3.9,/wjo0erw7vqzI3gGfbapCkZjxehV.jpg,Never Sleep Again: The Elm Street Legacy,"For decades, Freddy Krueger has slashed his way through the dreams of countless youngsters, scaring up over half a billion dollars at the box office across eight terrifying, spectacular films."
new-jack-city,10952,1991-03-08,"['Thriller', 'Crime', 'Drama']",en,97,3.3,/k9VjzXyGElRAxXyXgPvtRRSznyL.jpg,New Jack City,"A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself."
new-nightmare,11596,1994-10-13,"['Horror', 'Mystery', 'Fantasy']",en,112,3.2,/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg,New Nightmare,Cast and crew from A Nightmare on Elm Street are terrorized by Freddy Krueger and his razor-fingered glove as he crosses over into the real world.
new-order-2020,575446,2020-10-22,"['Drama', 'Thriller']",es,88,3.2,/v6NodCMzqilx0Xw541P65WFnDfE.jpg,New Order,"In the near future, a popular uprising in Mexico City interrupts a wedding held at the home of a wealthy family. After the riots have been quashed, they discover the bride has gone missing and plea with the military to help locate her."
new-rose-hotel,21430,1999-03-19,"['Drama', 'Mystery', 'Science Fiction']",en,93,2.6,/qxq6JeYxsUIqkEN1gef3ljcV68H.jpg,New Rose Hotel,A corporate raider and his henchman use a chanteuse to lure a scientific genius away from his employer and family.
new-years-eve,62838,2011-12-08,"['Comedy', 'Romance']",en,118,3.0,/TroWD1BdcLEL7Ycqv4kkCRw7KJ.jpg,New Year's Eve,The lives of several couples and singles in New York intertwine over the course of New Year's Eve.
new-years-evil,69165,1980-12-26,"['Horror', 'Thriller']",en,86,2.4,/eEIpELOvXZZJvHx1MNga8wwn7GI.jpg,New Year's Evil,"During a live punk-rock New Year's Eve TV programme, the presenter gets a phone call from a psycho calling himself ""Evil"" saying that when New Year's strikes in each US time zone, he will murder someone."
new-york-minute,11025,2004-05-07,['Comedy'],en,91,3.1,/px9hV6w6XzAjGdxCRUAUasAHQsP.jpg,New York Minute,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all."
new-york-new-york,12637,1977-06-21,"['Romance', 'Drama', 'Music']",en,163,3.3,/1nD40aUcPAxYdE1WxERrTjZuFGe.jpg,"New York, New York","An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb."
new-york-stories,9686,1989-03-10,"['Comedy', 'Drama']",en,124,3.1,/sB9bLA8WHyhi9sBCFD28pGfewuU.jpg,New York Stories,"Get ready for a wildly diverse, star-studded trilogy about life in the big city. One of the most-talked about films in years, New York Stories features the creative collaboration of three of America's most popular directors, Martin Scorsese, Francis Coppola, and Woody Allen."
news-from-home,86814,1977-05-20,['Documentary'],fr,89,3.5,/mLRVEl7gUYXo5o4s5hyU1QKihlo.jpg,News from Home,"Belgian filmmaker Chantal Akerman lives in New York. Filmed images of the City accompany texts of Akerman's loving mother back home in Brussels. The City comes more and more to the front while the words of the mother, read by Akerman herself, gradually fade away."
news-of-the-world,581032,2020-12-25,"['Drama', 'Western', 'Adventure']",en,118,3.5,/fYQCgVRsQTEfUrP7cW5iAFVYOlh.jpg,News of the World,"A Texan traveling across the wild West bringing the news of the world to local townspeople, agrees to help rescue a young girl who was kidnapped."
newsies,15300,1992-04-10,"['Drama', 'Music', 'History', 'Family']",en,121,3.4,/8ykmCMHzkRSuJucPYeqGA2ampbp.jpg,Newsies,"A week in the life of the exploited, child newspaper sellers in turn-of-the-century New York. When their publisher, Joseph Pulitzer, tries to squeeze a little more profit out of their labours, they organize a strike, only to be confronted with the Pulitzer's hard-ball tactics."
next,1738,2007-04-25,"['Action', 'Science Fiction', 'Thriller']",en,96,3.0,/td5uOBW41ib1KGz3g1Kc33BdFyj.jpg,Next,"Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm."
next-floor,99343,2008-05-15,['Comedy'],en,12,3.5,/1HBizk472Kb0SY8NM8XTbig2xpm.jpg,Next Floor,"During an opulent and luxurious banquet, complete with hordes of servers and valets, eleven pampered guests participate in what appears to be a ritualistic gastronomic carnage. In this absurd and grotesque universe, an unexpected sequence of events destabilizes the endless symphony of abundance."
next-of-kin-1982,84993,1982-04-30,"['Horror', 'Mystery']",en,86,3.1,/oIgyJIr0TJaolj6hj8PLoGMpxVg.jpg,Next of Kin,"After Linda inherits a retirement home, she witnesses a series of strange events which seem connected to a dark and unspeakable evil."
niagara,19997,1953-01-26,"['Thriller', 'Crime']",en,92,3.4,/wb9OBAiO3aUpY4UBkE07KscXSkA.jpg,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn."
nick-and-norahs-infinite-playlist,12182,2008-10-03,"['Romance', 'Comedy', 'Music', 'Drama']",en,89,3.2,/cndxWgZEHnSUtytrMjal97ye34E.jpg,Nick and Norah's Infinite Playlist,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus begins an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other."
night-and-fog,803,1959-04-27,"['Documentary', 'War']",fr,32,4.1,/2iWYQia8enOai7QEO3TvenleD7r.jpg,Night and Fog,Filmmaker Alain Resnais documents the atrocities behind the walls of Hitler's concentration camps.
night-and-the-city,19119,1950-06-15,"['Drama', 'Crime']",en,95,3.8,/2NBmzm8z5fd283eWeECkPrkwta8.jpg,Night and the City,"Londoner Harry Fabian is a second-rate con man looking for an angle. After years of putting up with Harry's schemes, his girlfriend, Mary, becomes fed up when he taps her for yet another loan."
night-at-the-museum,1593,2006-12-20,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",en,108,3.3,/pDsAAYf6Zn0yiAGJ6lYGs6hoZ4E.jpg,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits."
night-at-the-museum-battle-of-the-smithsonian,18360,2009-05-20,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",en,105,3.1,/l9yAQn6TyrA3gv5xZZkiMMoZsiw.jpg,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible."
night-at-the-museum-secret-of-the-tomb,181533,2014-12-17,"['Adventure', 'Comedy', 'Fantasy', 'Family']",en,98,3.1,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever."
night-is-short-walk-on-girl,430214,2017-04-07,"['Comedy', 'Romance', 'Animation', 'Fantasy']",ja,93,3.7,/7kmsC5N0m9aNSN2K4TSt65aseLU.jpg,"Night Is Short, Walk On Girl","As a group of university students go out for a night on the town, a sophomore known only as ""The Girl with Black Hair"" experiences a series of surreal encounters with the local nightlife – all the while unaware of the romantic longings of ""Senpai"", a senior student who has been creating increasingly fantastic and contrived reasons to run into her in an effort to win her heart."
night-moves,32042,1975-02-27,"['Crime', 'Mystery', 'Drama', 'Thriller']",en,100,3.3,/j3zMCyvhGlpw31BAWLVMEZNPfOX.jpg,Night Moves,"Private detective and former football player Harry Moseby gets hired on to what seems a standard missing person case, as a former Hollywood actress whose only major roles came thanks to being married to a studio mogul wants Moseby to find and return her daughter. Harry travels to Florida to find her, but he begins to see a connection between the runaway girl, the world of Hollywood stuntmen, and a suspicious mechanic when an unsolved murder comes to light."
night-moves-2013,157823,2014-04-23,"['Thriller', 'Drama']",en,112,2.9,/qQj7JKpUfrP7rVvr7kVrKuevGy7.jpg,Night Moves,The story about three radical environmentalists coming together to execute the most intense protest of their lives: the explosion of a hydroelectric dam.
night-of-the-comet,18462,1984-11-16,"['Comedy', 'Horror', 'Science Fiction']",en,95,3.1,/xQIBwbwwKVjdkHurv3r82BUdNSq.jpg,Night of the Comet,"After a comet wipes out most of life on Earth, two Valley Girls find themselves fighting against cannibal zombies and a sinister group of scientists."
night-of-the-creeps,15762,1986-08-21,"['Horror', 'Comedy', 'Science Fiction']",en,88,3.4,/liYUBpyv7sI2JPcqbkkreKoWibD.jpg,Night of the Creeps,"In 1959, an alien experiment crashes to earth and infects a fraternity member. They freeze the body, but in the modern day, two geeks pledging a fraternity accidentally thaw the corpse, which proceeds to infect the campus with parasites that transform their hosts into killer zombies."
night-of-the-demon,25103,1957-11-09,"['Fantasy', 'Horror', 'Mystery']",en,96,3.5,/ePAjGAhynpwEI5HbpIrB28ML6lg.jpg,Night of the Demon,"American professor John Holden arrives in London for a conference on parapsychology only to discover that the colleague he was supposed to meet was killed in a freak accident the day before. It turns out that the deceased had been investigating a cult lead by Dr. Julian Karswell. Though a skeptic, Holden is suspicious of the devil-worshiping Karswell. Following a trail of mysterious manuscripts, Holden enters a world that makes him question his faith in science."
night-of-the-demons,24924,1988-10-14,"['Horror', 'Comedy']",en,90,3.1,/gPLs4LRu85CBir22j57lXoWAawm.jpg,Night of the Demons,"When partygoers at a deserted funeral home decide to have a séance on Halloween night, they awaken something evil with a thirst for blood."
night-of-the-living-dead,10331,1968-10-04,"['Horror', 'Thriller']",en,96,3.8,/inNUOa9WZGdyRXQlt7eqmHtCttl.jpg,Night of the Living Dead,"A group of strangers trapped in a farmhouse find themselves fending off a horde of recently dead, flesh-eating ghouls."
night-of-the-living-dead-1990,19185,1990-10-19,['Horror'],en,88,3.5,/isp4lCv08asTPNvv8Xe8oQK293n.jpg,Night of the Living Dead,"In this remake of the classic 1968 film, a group of people are trapped inside a farmhouse as legions of the walking dead try to get inside and use them for food."
